ORDER_ID,REVENUE_TYPE,CUSTOMER_ID,REGION_ID,PRODUCT_LINE_ID,PRODUCT_ID,TECH_NODE_ID,CURRENCY_CODE,BOOKING_DATE,PLANNED_SHIP_DATE,SHIP_DATE,ACCEPTANCE_DATE,FOB_TERMS,REVREC_DATE,GROSS_PRICE_USD,DISCOUNT_RATE,NET_REVENUE_USD,NET_REVENUE_LOCAL,QTY,YEAR,QUARTER,MONTH,REVENUE_USD_TOTAL
ORD_002140,SPARES,CUST_BROADCOM,NA,PL_EPI,PR_EPI_003,TN_28,CAD,2024-05-25,2024-07-16,2024-07-25,2024-08-29,FOB_DESTINATION,2024-09-21,181221.86,0.039,174154.21,235108.18,2,2024,3,9,348308.42
ORD_002141,UPGRADE,CUST_RENESAS,JP,PL_ION_IMPLANT,PR_IMPL_001,TN_16,JPY,2024-07-17,2024-09-28,2024-10-04,2024-11-04,FOB_DESTINATION,2024-11-20,2401745.23,0.2436,1816680.09,272502013.33,3,2024,4,11,5450040.27
ORD_002142,UPGRADE,CUST_AMD,NA,PL_CONTROL_SW,PR_SW_003,TN_10,CAD,2024-02-15,2024-03-16,2024-03-20,2024-04-27,FOB_DESTINATION,2024-05-08,4555475.28,0.2019,3635724.82,4908228.51,1,2024,2,5,3635724.82
ORD_002143,SPARES,CUST_NXP,EU,PL_PVD,PR_PVD_004,TN_90,NOK,2025-09-02,2025-09-25,2025-09-25,2025-10-22,FOB_SHIP_POINT,2025-11-14,354042.59,0.1481,301608.88,3257375.94,1,2025,4,11,301608.88
ORD_002144,CAPEX_TOOL,CUST_SMIC,CN,PL_PVD,PR_PVD_001,TN_90,HKD,2025-07-01,2025-08-06,2025-08-15,2025-09-09,FOB_SHIP_POINT,2025-09-10,21798163.98,0.2704,15903940.44,124050735.45,1,2025,3,9,15903940.44
ORD_002145,SERVICE,CUST_TI,NA,PL_CVD,PR_CVD_002,TN_10,USD,2025-06-08,2025-08-01,2025-08-08,2025-09-12,FOB_DESTINATION,2025-09-15,1944081.8,0.1307,1689990.31,1689990.31,3,2025,3,9,5069970.93
ORD_002146,UPGRADE,CUST_MICRON,NA,PL_PV_SOLAR,PR_PV_001,TN_03,MXN,2024-06-20,2024-07-19,2024-07-23,2024-08-21,FOB_SHIP_POINT,2024-08-27,934252.17,0.1458,798038.21,14364687.71,2,2024,3,8,1596076.41
ORD_002147,UPGRADE,CUST_BROADCOM,NA,PL_ION_IMPLANT,PR_IMPL_001,TN_05,MXN,2024-05-24,2024-08-02,2024-08-07,2024-08-14,FOB_DESTINATION,2024-08-23,2277840.76,0.2331,1746876.08,31443769.37,1,2024,3,8,1746876.08
ORD_002148,SERVICE,CUST_GFS,NA,PL_ION_IMPLANT,PR_IMPL_002,TN_04,USD,2025-04-17,2025-07-14,2025-07-23,2025-08-23,FOB_DESTINATION,2025-09-17,502794.28,0.1901,407213.09,407213.09,5,2025,3,9,2036065.43
ORD_002149,CAPEX_TOOL,CUST_MEDIATEK,TW,PL_E_BEAM,PR_EB_002,TN_180,USD,2024-10-30,2025-01-03,2025-01-06,2025-01-26,FOB_SHIP_POINT,2025-02-01,34916519.62,0.2914,24741845.8,24741845.8,1,2025,1,2,24741845.8
ORD_002150,UPGRADE,CUST_NXP,EU,PL_ION_IMPLANT,PR_IMPL_002,TN_22,CHF,2025-02-05,2025-03-28,2025-03-28,2025-05-04,FOB_DESTINATION,2025-05-29,3443691.08,0.2298,2652330.87,2334051.17,3,2025,2,5,7956992.61
ORD_002151,SERVICE,CUST_INFINEON,EU,PL_EPI,PR_EPI_001,TN_28,EUR,2024-09-30,2024-11-29,2024-12-04,2024-12-20,FOB_SHIP_POINT,2024-12-23,1301594.7,0.1565,1097895.13,988105.62,5,2024,4,12,5489475.65
ORD_002152,UPGRADE,CUST_ST,EU,PL_CVD,PR_CVD_003,TN_06,EUR,2024-07-20,2024-09-13,2024-09-16,2024-10-26,FOB_SHIP_POINT,2024-11-19,643933.37,0.1355,556680.4,501012.36,3,2024,4,11,1670041.2
ORD_002153,CAPEX_TOOL,CUST_INTEL,NA,PL_PVD,PR_PVD_004,TN_90,MXN,2024-12-20,2025-03-16,2025-03-26,2025-04-04,FOB_DESTINATION,2025-04-06,42088340.03,0.2194,32854158.23,591374848.09,1,2025,2,4,32854158.23
ORD_002154,UPGRADE,CUST_INTEL,NA,PL_DISPLAY,PR_DISP_003,TN_45,CAD,2025-05-30,2025-06-27,2025-07-04,2025-07-18,FOB_SHIP_POINT,2025-08-16,3264864.0,0.2363,2493376.64,3366058.46,2,2025,3,8,4986753.27
ORD_002155,SERVICE,CUST_ST,EU,PL_ION_IMPLANT,PR_IMPL_003,TN_65,SEK,2024-05-30,2024-07-09,2024-07-19,2024-08-10,FOB_SHIP_POINT,2024-08-31,1909990.48,0.0202,1871408.67,19649791.07,1,2024,3,8,1871408.67
ORD_002156,SERVICE,CUST_SMIC,CN,PL_PVD,PR_PVD_004,TN_14,HKD,2025-06-05,2025-06-19,2025-06-27,2025-07-25,FOB_SHIP_POINT,2025-08-13,726684.22,0.1261,635049.34,4953384.83,5,2025,3,8,3175246.68
ORD_002157,SERVICE,CUST_TSMC,TW,PL_CMP,PR_CMP_002,TN_45,USD,2024-03-07,2024-05-21,2024-05-23,2024-06-13,FOB_DESTINATION,2024-06-27,1380945.74,0.1551,1166761.06,1166761.06,2,2024,2,6,2333522.12
ORD_002158,UPGRADE,CUST_GFS,NA,PL_CMP,PR_CMP_001,TN_16,MXN,2024-06-25,2024-09-12,2024-09-19,2024-09-26,FOB_SHIP_POINT,2024-10-21,4228276.23,0.0859,3865067.31,69571211.51,2,2024,4,10,7730134.61
ORD_002159,SERVICE,CUST_NXP,EU,PL_ETCH,PR_ETCH_002,TN_12,GBP,2025-09-06,2025-09-17,2025-09-23,2025-10-20,FOB_SHIP_POINT,2025-10-28,152012.35,0.0982,137084.74,106926.1,1,2025,4,10,137084.74
ORD_002160,UPGRADE,CUST_SMIC,CN,PL_ETCH,PR_ETCH_003,TN_22,HKD,2025-08-25,2025-09-29,2025-10-01,2025-11-02,FOB_SHIP_POINT,2025-11-27,1118901.28,0.1137,991682.21,7735121.23,3,2025,4,11,2975046.63
ORD_002161,SERVICE,CUST_SAMSUNG,KR,PL_WET_CLEAN,PR_WC_003,TN_10,KRW,2025-08-02,2025-09-10,2025-09-10,2025-10-13,FOB_DESTINATION,2025-11-05,1899884.94,0.1644,1587543.85,2143184203.5,5,2025,4,11,7937719.27
ORD_002162,SERVICE,CUST_SONY,JP,PL_PVD,PR_PVD_001,TN_180,JPY,2024-06-15,2024-07-11,2024-07-21,2024-07-30,FOB_SHIP_POINT,2024-08-18,51264.35,0.1136,45440.72,6816107.6,1,2024,3,8,45440.72
ORD_002163,CAPEX_TOOL,CUST_MICRON,NA,PL_ETCH,PR_ETCH_003,TN_45,MXN,2025-07-14,2025-07-27,2025-08-05,2025-08-12,FOB_SHIP_POINT,2025-09-07,21908611.0,0.157,18468959.08,332441263.38,1,2025,3,9,18468959.08
ORD_002164,SERVICE,CUST_SMIC,CN,PL_METROLOGY,PR_MET_001,TN_45,CNY,2025-09-14,2025-10-02,2025-10-07,2025-10-24,FOB_DESTINATION,2025-11-14,1888734.48,0.1267,1649431.82,11875909.1,5,2025,4,11,8247159.1
ORD_002165,SPARES,CUST_TSMC,TW,PL_METROLOGY,PR_MET_004,TN_45,USD,2025-09-08,2025-10-26,2025-10-29,2025-11-25,FOB_DESTINATION,2025-12-15,324969.47,0.1428,278563.83,278563.83,3,2025,4,12,835691.49
ORD_002166,SPARES,CUST_BROADCOM,NA,PL_DISPLAY,PR_DISP_001,TN_14,CAD,2023-11-12,2023-11-26,2023-12-01,2023-12-30,FOB_DESTINATION,2024-01-16,38987.97,0.1224,34215.84,46191.39,4,2024,1,1,136863.37
ORD_002167,SERVICE,CUST_NVIDIA,NA,PL_DISPLAY,PR_DISP_003,TN_180,MXN,2025-04-11,2025-05-21,2025-05-25,2025-06-11,FOB_SHIP_POINT,2025-06-27,348560.51,0.1798,285889.33,5146007.89,2,2025,2,6,571778.65
ORD_002168,CAPEX_TOOL,CUST_INFINEON,EU,PL_ETCH,PR_ETCH_003,TN_06,CHF,2025-09-26,2025-12-02,2025-12-05,2025-12-18,FOB_SHIP_POINT,2025-12-28,5083225.56,0.2353,3887142.59,3420685.48,2,2025,4,12,7774285.18
ORD_002169,SPARES,CUST_UMC,TW,PL_METROLOGY,PR_MET_004,TN_22,USD,2025-04-02,2025-05-31,2025-06-04,2025-07-06,FOB_SHIP_POINT,2025-07-12,312817.69,0.0931,283694.37,283694.37,1,2025,3,7,283694.37
ORD_002170,CAPEX_TOOL,CUST_SKHYNIX,KR,PL_CVD,PR_CVD_002,TN_04,USD,2024-03-10,2024-05-26,2024-06-04,2024-06-16,FOB_SHIP_POINT,2024-06-19,43824922.23,0.2557,32618889.61,32618889.61,2,2024,2,6,65237779.23
ORD_002171,UPGRADE,CUST_MICRON,NA,PL_EPI,PR_EPI_003,TN_07,MXN,2025-05-02,2025-05-23,2025-06-01,2025-07-08,FOB_SHIP_POINT,2025-07-10,2212464.16,0.0833,2028165.89,36506986.07,3,2025,3,7,6084497.68
ORD_002172,CAPEX_TOOL,CUST_SKHYNIX,KR,PL_PVD,PR_PVD_003,TN_22,USD,2023-12-02,2024-02-19,2024-02-28,2024-03-10,FOB_DESTINATION,2024-03-17,33605731.67,0.1742,27751613.22,27751613.22,1,2024,1,3,27751613.22
ORD_002173,CAPEX_TOOL,CUST_AMD,NA,PL_CVD,PR_CVD_004,TN_14,USD,2024-08-14,2024-10-31,2024-11-10,2024-11-24,FOB_SHIP_POINT,2024-12-16,48000285.07,0.1286,41827448.41,41827448.41,1,2024,4,12,41827448.41
ORD_002174,SERVICE,CUST_SAMSUNG,KR,PL_WET_CLEAN,PR_WC_001,TN_180,KRW,2024-12-09,2025-02-11,2025-02-18,2025-03-07,FOB_DESTINATION,2025-04-02,54174.49,0.1803,44406.83,59949221.68,1,2025,2,4,44406.83
ORD_002175,UPGRADE,CUST_NVIDIA,NA,PL_RTP,PR_RTP_001,TN_22,CAD,2024-08-29,2024-10-25,2024-10-31,2024-11-25,FOB_DESTINATION,2024-11-29,3798773.03,0.0805,3492971.8,4715511.93,2,2024,4,11,6985943.6
ORD_002176,UPGRADE,CUST_INFINEON,EU,PL_METROLOGY,PR_MET_001,TN_12,SEK,2025-02-08,2025-04-07,2025-04-16,2025-05-15,FOB_SHIP_POINT,2025-05-25,2320725.53,0.179,1905315.66,20005814.46,1,2025,2,5,1905315.66
ORD_002177,UPGRADE,CUST_RENESAS,JP,PL_PVD,PR_PVD_001,TN_12,USD,2024-02-14,2024-04-23,2024-04-26,2024-05-28,FOB_DESTINATION,2024-06-24,3656745.25,0.0967,3303137.99,3303137.99,1,2024,2,6,3303137.99
ORD_002178,SPARES,CUST_BROADCOM,NA,PL_PACKAGING,PR_PACK_001,TN_22,MXN,2024-12-24,2025-01-16,2025-01-19,2025-02-26,FOB_DESTINATION,2025-03-18,112472.64,0.0017,112281.43,2021065.77,8,2025,1,3,898251.45
ORD_002179,SPARES,CUST_INFINEON,EU,PL_PACKAGING,PR_PACK_002,TN_65,EUR,2024-12-13,2025-02-20,2025-02-26,2025-03-25,FOB_SHIP_POINT,2025-04-15,130901.03,0.1147,115886.68,104298.01,3,2025,2,4,347660.04
ORD_002180,SPARES,CUST_RENESAS,JP,PL_EPI,PR_EPI_001,TN_07,JPY,2025-02-04,2025-03-08,2025-03-17,2025-03-23,FOB_SHIP_POINT,2025-04-07,289157.85,0.0267,281437.34,42215600.9,7,2025,2,4,1970061.38
ORD_002181,SERVICE,CUST_MEDIATEK,TW,PL_PV_SOLAR,PR_PV_002,TN_22,TWD,2024-04-22,2024-06-11,2024-06-19,2024-07-23,FOB_DESTINATION,2024-07-30,489615.0,0.0851,447948.76,14334360.48,3,2024,3,7,1343846.29
ORD_002182,UPGRADE,CUST_INFINEON,EU,PL_ION_IMPLANT,PR_IMPL_002,TN_22,CHF,2024-06-11,2024-07-10,2024-07-13,2024-07-20,FOB_SHIP_POINT,2024-08-10,4496936.28,0.1939,3624980.33,3189982.69,1,2024,3,8,3624980.33
ORD_002183,SERVICE,CUST_INTEL,NA,PL_RTP,PR_RTP_001,TN_03,CAD,2024-04-03,2024-06-07,2024-06-07,2024-06-24,FOB_SHIP_POINT,2024-07-07,598892.73,0.0249,583980.3,788373.4,4,2024,3,7,2335921.19
ORD_002184,SERVICE,CUST_NXP,EU,PL_PVD,PR_PVD_003,TN_130,EUR,2024-09-10,2024-10-19,2024-10-28,2024-11-15,FOB_SHIP_POINT,2024-12-03,1518250.52,0.1136,1345777.26,1211199.53,4,2024,4,12,5383109.04
ORD_002185,SPARES,CUST_GFS,NA,PL_RTP,PR_RTP_002,TN_22,MXN,2025-01-08,2025-01-23,2025-01-24,2025-02-28,FOB_SHIP_POINT,2025-03-03,487805.53,0.0522,462342.08,8322157.4,6,2025,1,3,2774052.47
ORD_002186,CAPEX_TOOL,CUST_SONY,JP,PL_RTP,PR_RTP_002,TN_06,JPY,2024-05-25,2024-08-10,2024-08-13,2024-09-07,FOB_SHIP_POINT,2024-09-21,41033638.81,0.1897,33249557.53,4987433629.67,2,2024,3,9,66499115.06
ORD_002187,UPGRADE,CUST_ST,EU,PL_ETCH,PR_ETCH_004,TN_28,SEK,2024-08-09,2024-09-02,2024-09-09,2024-10-18,FOB_DESTINATION,2024-10-26,737997.49,0.1732,610176.33,6406851.44,1,2024,4,10,610176.33
ORD_002188,SPARES,CUST_AMD,NA,PL_RTP,PR_RTP_002,TN_28,MXN,2024-04-29,2024-06-30,2024-07-09,2024-07-16,FOB_DESTINATION,2024-07-28,155831.91,0.1043,139578.64,2512415.5,1,2024,3,7,139578.64
ORD_002189,UPGRADE,CUST_SAMSUNG,KR,PL_EPI,PR_EPI_002,TN_130,KRW,2024-02-23,2024-04-21,2024-04-27,2024-05-26,FOB_DESTINATION,2024-06-08,2549572.11,0.1573,2148524.41,2900507957.61,3,2024,2,6,6445573.24
ORD_002190,UPGRADE,CUST_SMIC,CN,PL_PVD,PR_PVD_003,TN_03,USD,2025-01-10,2025-03-24,2025-03-26,2025-04-12,FOB_DESTINATION,2025-04-24,3319460.86,0.1437,2842454.33,2842454.33,1,2025,2,4,2842454.33
ORD_002191,UPGRADE,CUST_NVIDIA,NA,PL_EPI,PR_EPI_003,TN_12,MXN,2025-05-15,2025-07-07,2025-07-14,2025-08-04,FOB_DESTINATION,2025-08-18,841705.59,0.246,634646.01,11423628.25,3,2025,3,8,1903938.04
ORD_002192,CAPEX_TOOL,CUST_ST,EU,PL_CMP,PR_CMP_001,TN_05,NOK,2024-05-06,2024-06-19,2024-06-19,2024-07-02,FOB_DESTINATION,2024-07-31,6505291.01,0.102,5841751.33,63090914.36,1,2024,3,7,5841751.33
ORD_002193,CAPEX_TOOL,CUST_ST,EU,PL_WET_CLEAN,PR_WC_001,TN_22,EUR,2025-05-01,2025-07-26,2025-08-01,2025-09-04,FOB_SHIP_POINT,2025-09-20,8823211.67,0.1155,7804130.72,7023717.65,2,2025,3,9,15608261.44
ORD_002194,SERVICE,CUST_QUALCOMM,NA,PL_METROLOGY,PR_MET_003,TN_16,CAD,2024-11-27,2025-01-16,2025-01-25,2025-02-18,FOB_SHIP_POINT,2025-02-20,350254.52,0.1447,299572.69,404423.14,2,2025,1,2,599145.39
ORD_002195,CAPEX_TOOL,CUST_ASE,TW,PL_DISPLAY,PR_DISP_002,TN_14,TWD,2024-02-13,2024-03-14,2024-03-23,2024-04-24,FOB_SHIP_POINT,2024-05-02,7901537.53,0.165,6597783.84,211129082.82,2,2024,2,5,13195567.68
ORD_002196,SERVICE,CUST_NVIDIA,NA,PL_ION_IMPLANT,PR_IMPL_002,TN_180,CAD,2024-07-25,2024-08-04,2024-08-05,2024-09-07,FOB_DESTINATION,2024-09-24,456580.71,0.1935,368232.34,497113.66,2,2024,3,9,736464.68
ORD_002197,UPGRADE,CUST_NVIDIA,NA,PL_ETCH,PR_ETCH_003,TN_16,MXN,2023-09-15,2023-11-12,2023-11-13,2023-12-15,FOB_DESTINATION,2024-01-06,3191248.29,0.1464,2724049.54,49032891.71,1,2024,1,1,2724049.54
ORD_002198,SERVICE,CUST_NXP,EU,PL_EPI,PR_EPI_002,TN_12,SEK,2023-10-25,2023-11-21,2023-11-29,2024-01-07,FOB_DESTINATION,2024-01-29,1177264.77,0.1913,952054.02,9996567.2,5,2024,1,1,4760270.09
ORD_002199,UPGRADE,CUST_MEDIATEK,TW,PL_E_BEAM,PR_EB_002,TN_04,USD,2024-06-21,2024-07-14,2024-07-16,2024-08-16,FOB_SHIP_POINT,2024-09-02,3869448.68,0.1395,3329660.59,3329660.59,2,2024,3,9,6659321.18
ORD_002200,SERVICE,CUST_TI,NA,PL_ION_IMPLANT,PR_IMPL_002,TN_07,CAD,2024-08-13,2024-10-10,2024-10-15,2024-11-14,FOB_SHIP_POINT,2024-11-27,1338485.15,0.0731,1240641.88,1674866.54,4,2024,4,11,4962567.54
ORD_002201,SPARES,CUST_AMD,NA,PL_EPI,PR_EPI_001,TN_130,MXN,2025-05-12,2025-06-01,2025-06-07,2025-07-16,FOB_SHIP_POINT,2025-08-05,50972.02,0.0153,50192.14,903458.6,3,2025,3,8,150576.43
ORD_002202,SERVICE,CUST_SONY,JP,PL_METROLOGY,PR_MET_001,TN_14,USD,2023-12-09,2024-03-08,2024-03-16,2024-03-27,FOB_SHIP_POINT,2024-04-08,1920889.12,0.1577,1617964.91,1617964.91,3,2024,2,4,4853894.72
ORD_002203,CAPEX_TOOL,CUST_RENESAS,JP,PL_ETCH,PR_ETCH_003,TN_130,USD,2025-07-12,2025-07-23,2025-07-30,2025-08-12,FOB_DESTINATION,2025-09-04,28811625.66,0.2286,22225288.03,22225288.03,1,2025,3,9,22225288.03
ORD_002204,SERVICE,CUST_AMD,NA,PL_ETCH,PR_ETCH_004,TN_16,MXN,2024-04-18,2024-05-23,2024-05-28,2024-06-12,FOB_SHIP_POINT,2024-06-20,737448.91,0.088,672553.4,12105961.29,4,2024,2,6,2690213.62
ORD_002205,UPGRADE,CUST_TSMC,TW,PL_DISPLAY,PR_DISP_002,TN_16,USD,2024-02-02,2024-03-15,2024-03-23,2024-03-28,FOB_DESTINATION,2024-04-10,1523544.42,0.1553,1286937.97,1286937.97,3,2024,2,4,3860813.91
ORD_002206,UPGRADE,CUST_INTEL,NA,PL_WET_CLEAN,PR_WC_001,TN_12,USD,2025-02-13,2025-04-14,2025-04-23,2025-04-30,FOB_DESTINATION,2025-05-25,1445396.77,0.0506,1372259.7,1372259.7,3,2025,2,5,4116779.09
ORD_002207,CAPEX_TOOL,CUST_INTEL,NA,PL_PVD,PR_PVD_001,TN_16,USD,2025-03-26,2025-06-02,2025-06-10,2025-07-12,FOB_SHIP_POINT,2025-07-19,36826918.68,0.2989,25819352.69,25819352.69,2,2025,3,7,51638705.38
ORD_002208,SERVICE,CUST_AMD,NA,PL_CONTROL_SW,PR_SW_002,TN_04,MXN,2024-12-09,2025-01-10,2025-01-11,2025-02-19,FOB_DESTINATION,2025-03-17,402980.12,0.1479,343379.36,6180828.43,2,2025,1,3,686758.71
ORD_002209,SPARES,CUST_BROADCOM,NA,PL_WET_CLEAN,PR_WC_003,TN_03,USD,2024-01-10,2024-03-16,2024-03-17,2024-03-24,FOB_SHIP_POINT,2024-03-25,325844.37,0.1445,278759.85,278759.85,9,2024,1,3,2508838.69
ORD_002210,SERVICE,CUST_NXP,EU,PL_CVD,PR_CVD_003,TN_14,EUR,2024-02-08,2024-02-26,2024-03-01,2024-03-07,FOB_SHIP_POINT,2024-03-25,1989159.92,0.1603,1670297.59,1503267.83,2,2024,1,3,3340595.17
ORD_002211,SPARES,CUST_SKHYNIX,KR,PL_WET_CLEAN,PR_WC_003,TN_22,USD,2024-09-07,2024-09-23,2024-09-28,2024-10-05,FOB_DESTINATION,2024-10-11,316653.99,0.0746,293031.6,293031.6,9,2024,4,10,2637284.38
ORD_002212,CAPEX_TOOL,CUST_RENESAS,JP,PL_EPI,PR_EPI_002,TN_16,JPY,2024-06-30,2024-09-14,2024-09-23,2024-10-31,FOB_DESTINATION,2024-11-24,46293631.45,0.2577,34363762.62,5154564393.43,2,2024,4,11,68727525.25
ORD_002213,UPGRADE,CUST_MEDIATEK,TW,PL_DISPLAY,PR_DISP_003,TN_12,USD,2025-09-24,2025-10-21,2025-10-30,2025-12-06,FOB_SHIP_POINT,2025-12-29,1862251.91,0.1021,1672115.99,1672115.99,1,2025,4,12,1672115.99
ORD_002214,UPGRADE,CUST_SAMSUNG,KR,PL_METROLOGY,PR_MET_002,TN_07,KRW,2024-06-05,2024-06-15,2024-06-24,2024-07-10,FOB_DESTINATION,2024-07-28,4348677.47,0.0966,3928595.22,5303603552.22,1,2024,3,7,3928595.22
ORD_002215,CAPEX_TOOL,CUST_SMIC,CN,PL_METROLOGY,PR_MET_003,TN_45,HKD,2024-03-09,2024-04-11,2024-04-20,2024-05-08,FOB_SHIP_POINT,2024-05-20,28345489.44,0.069,26389650.67,205839275.24,1,2024,2,5,26389650.67
ORD_002216,SERVICE,CUST_UMC,TW,PL_ETCH,PR_ETCH_004,TN_22,TWD,2025-08-05,2025-09-26,2025-10-03,2025-10-25,FOB_SHIP_POINT,2025-11-21,1924397.8,0.0982,1735421.94,55533502.04,4,2025,4,11,6941687.76
ORD_002217,SERVICE,CUST_INFINEON,EU,PL_ETCH,PR_ETCH_004,TN_03,GBP,2024-01-21,2024-03-22,2024-03-25,2024-04-09,FOB_SHIP_POINT,2024-04-22,578100.44,0.1596,485835.61,378951.77,1,2024,2,4,485835.61
ORD_002218,SPARES,CUST_ST,EU,PL_EPI,PR_EPI_003,TN_14,CHF,2023-11-07,2023-12-04,2023-12-05,2024-01-10,FOB_SHIP_POINT,2024-01-20,320663.18,0.0697,298312.95,262515.4,3,2024,1,1,894938.86
ORD_002219,SPARES,CUST_NXP,EU,PL_PV_SOLAR,PR_PV_002,TN_45,GBP,2024-09-12,2024-09-24,2024-09-28,2024-11-03,FOB_DESTINATION,2024-11-04,451335.34,0.1159,399025.57,311239.95,3,2024,4,11,1197076.72
ORD_002220,SPARES,CUST_TI,NA,PL_DISPLAY,PR_DISP_002,TN_65,MXN,2024-07-31,2024-09-01,2024-09-10,2024-10-18,FOB_DESTINATION,2024-10-19,361874.9,0.0669,337665.47,6077978.42,6,2024,4,10,2025992.81
ORD_002221,SPARES,CUST_AMD,NA,PL_PACKAGING,PR_PACK_002,TN_07,USD,2024-12-08,2025-02-13,2025-02-22,2025-03-08,FOB_DESTINATION,2025-03-28,357934.45,0.0635,335205.61,335205.61,9,2025,1,3,3016850.47
ORD_002222,CAPEX_TOOL,CUST_UMC,TW,PL_EPI,PR_EPI_003,TN_130,TWD,2025-05-12,2025-08-10,2025-08-12,2025-09-19,FOB_DESTINATION,2025-10-02,48224841.97,0.2739,35016057.75,1120513848.09,1,2025,4,10,35016057.75
ORD_002223,SPARES,CUST_RENESAS,JP,PL_METROLOGY,PR_MET_002,TN_28,USD,2025-07-27,2025-09-20,2025-09-29,2025-11-04,FOB_SHIP_POINT,2025-11-12,385828.1,0.0635,361328.02,361328.02,7,2025,4,11,2529296.11
ORD_002224,SERVICE,CUST_SAMSUNG,KR,PL_CMP,PR_CMP_001,TN_14,KRW,2024-03-30,2024-06-18,2024-06-25,2024-07-27,FOB_DESTINATION,2024-07-30,1039333.48,0.0383,999527.01,1349361463.12,4,2024,3,7,3998108.04
ORD_002225,SERVICE,CUST_GFS,NA,PL_PACKAGING,PR_PACK_002,TN_28,USD,2025-10-16,2025-11-24,2025-11-27,2025-12-10,FOB_SHIP_POINT,2025-12-16,771337.27,0.0695,717729.33,717729.33,3,2025,4,12,2153187.99
ORD_002226,SPARES,CUST_INTEL,NA,PL_ETCH,PR_ETCH_004,TN_90,USD,2024-12-24,2025-03-22,2025-03-27,2025-04-06,FOB_DESTINATION,2025-04-06,474631.82,0.0247,462908.41,462908.41,3,2025,2,4,1388725.24
ORD_002227,SERVICE,CUST_AMD,NA,PL_ETCH,PR_ETCH_002,TN_06,CAD,2024-01-13,2024-01-26,2024-02-04,2024-02-17,FOB_DESTINATION,2024-02-20,598863.71,0.0057,595450.19,803857.76,5,2024,1,2,2977250.95
ORD_002228,SPARES,CUST_GFS,NA,PL_DISPLAY,PR_DISP_001,TN_05,CAD,2025-09-01,2025-10-05,2025-10-07,2025-11-13,FOB_DESTINATION,2025-11-16,29826.91,0.0644,27906.06,37673.18,2,2025,4,11,55812.11
ORD_002229,UPGRADE,CUST_MICRON,NA,PL_EPI,PR_EPI_002,TN_14,MXN,2023-12-14,2024-03-12,2024-03-22,2024-04-10,FOB_DESTINATION,2024-04-10,1941130.08,0.1838,1584350.37,28518306.65,2,2024,2,4,3168700.74
ORD_002230,UPGRADE,CUST_SMIC,CN,PL_CMP,PR_CMP_001,TN_04,CNY,2024-11-04,2025-01-09,2025-01-16,2025-02-14,FOB_SHIP_POINT,2025-03-05,2684042.5,0.0648,2510116.55,18072839.15,3,2025,1,3,7530349.65
ORD_002231,SPARES,CUST_INFINEON,EU,PL_PV_SOLAR,PR_PV_003,TN_90,CHF,2025-04-04,2025-06-24,2025-07-03,2025-07-15,FOB_DESTINATION,2025-07-31,59961.74,0.0094,59398.1,52270.33,4,2025,3,7,237592.4
ORD_002232,SERVICE,CUST_QUALCOMM,NA,PL_CONTROL_SW,PR_SW_002,TN_180,USD,2024-05-29,2024-06-11,2024-06-19,2024-06-27,FOB_DESTINATION,2024-07-01,456197.92,0.1401,392284.59,392284.59,2,2024,3,7,784569.18
ORD_002233,CAPEX_TOOL,CUST_NXP,EU,PL_ETCH,PR_ETCH_004,TN_22,CHF,2024-02-28,2024-05-12,2024-05-12,2024-06-21,FOB_SHIP_POINT,2024-07-16,43762510.72,0.2391,33298894.41,29303027.08,2,2024,3,7,66597788.81
ORD_002234,UPGRADE,CUST_ST,EU,PL_METROLOGY,PR_MET_003,TN_180,CHF,2024-09-14,2024-11-18,2024-11-24,2024-12-09,FOB_DESTINATION,2024-12-13,2909730.59,0.1125,2582385.9,2272499.59,3,2024,4,12,7747157.7
ORD_002235,SPARES,CUST_ST,EU,PL_METROLOGY,PR_MET_001,TN_04,GBP,2025-07-21,2025-09-24,2025-09-27,2025-10-05,FOB_DESTINATION,2025-10-07,327097.37,0.0435,312868.63,244037.53,1,2025,4,10,312868.63
ORD_002236,SERVICE,CUST_SMIC,CN,PL_WET_CLEAN,PR_WC_002,TN_28,CNY,2024-02-18,2024-05-16,2024-05-17,2024-05-31,FOB_SHIP_POINT,2024-06-12,537695.2,0.195,432844.63,3116481.37,1,2024,2,6,432844.63
ORD_002237,UPGRADE,CUST_INFINEON,EU,PL_CONTROL_SW,PR_SW_001,TN_14,EUR,2024-12-08,2025-02-22,2025-02-27,2025-04-08,FOB_DESTINATION,2025-04-29,645956.33,0.2399,490991.41,441892.27,1,2025,2,4,490991.41
ORD_002238,SPARES,CUST_ST,EU,PL_METROLOGY,PR_MET_004,TN_07,CHF,2024-08-21,2024-10-10,2024-10-15,2024-11-07,FOB_SHIP_POINT,2024-11-26,159943.29,0.059,150506.64,132445.84,5,2024,4,11,752533.2
ORD_002239,CAPEX_TOOL,CUST_ASE,TW,PL_PACKAGING,PR_PACK_003,TN_07,TWD,2023-11-10,2024-02-06,2024-02-11,2024-03-10,FOB_DESTINATION,2024-03-22,23182934.65,0.2931,16388016.5,524416528.14,1,2024,1,3,16388016.5
